0,3321381,4322876,9,26743,10,2967,2967,2975,2975,2972,2969,2976,2970,2972,nan,3421539,3521698,3621857,3722015,3822174,3922333,4022491,4122650,4222809,nan,
1,4322876,5324371,9,2,10,0,0,0,2,0,0,0,0,0,nan,4423035,4523193,4623352,4723511,4823669,4923828,5023987,5124146,5224304,nan,
2,5324371,6325897,9,0,10,0,0,0,0,0,0,0,0,0,nan,5424561,5524719,5624878,5725037,5825195,5925354,6025513,6125671,6225830,nan,
3,6325897,7327423,9,0,10,0,0,0,0,0,0,0,0,0,nan,6426086,6526245,6626404,6726563,6826721,6926880,7027039,7127197,7227356,nan,
0,7332550,8334045,9,26752,10,2977,2969,2975,2972,2977,2972,2974,2967,2969,nan,7432709,7532867,7633026,7733185,7833344,7933502,8033661,8133820,8233978,nan,
1,8334045,9335571,9,0,10,0,0,0,0,0,0,0,0,0,nan,8434235,8534393,8634552,8734711,8834869,8935028,9035187,9135345,9235504,nan,
2,9335571,10337097,9,0,10,0,0,0,0,0,0,0,0,0,nan,9435760,9535919,9636078,9736237,9836395,9936554,10036713,10136871,10237030,nan,
3,10337097,11338623,9,0,10,0,0,0,0,0,0,0,0,0,nan,10437286,10537445,10637604,10737762,10837921,10938080,11038239,11138397,11238556,nan,
0,11343842,12345367,9,26762,10,2976,2969,2972,2975,2982,2972,2975,2972,2969,nan,11444031,11544189,11644348,11744507,11844666,11944824,12044983,12145142,12245300,nan,
1,12345367,13346893,9,0,10,0,0,0,0,0,0,0,0,0,nan,12445557,12545715,12645874,12746033,12846191,12946350,13046509,13146667,13246826,nan,
2,13346893,14348419,9,0,10,0,0,0,0,0,0,0,0,0,nan,13447083,13547241,13647400,13747559,13847717,13947876,14048035,14148193,14248352,nan,
3,14348419,15349945,9,0,10,0,0,0,0,0,0,0,0,0,nan,14448608,14548767,14648926,14749084,14849243,14949402,15049561,15149719,15249878,nan,
0,15355347,16356873,9,26827,10,2978,2978,2975,2978,2972,2971,2977,2999,2999,nan,15455536,15555695,15655853,15756012,15856171,15956329,16056488,16156647,16256805,nan,
1,16356873,17358398,9,0,10,0,0,0,0,0,0,0,0,0,nan,16457062,16557220,16657379,16757538,16857697,16957855,17058014,17158173,17258331,nan,
2,17358398,18359924,9,0,10,0,0,0,0,0,0,0,0,0,nan,17458588,17558746,17658905,17759064,17859222,17959381,18059540,18159698,18259857,nan,
3,18359924,19361450,9,0,10,0,0,0,0,0,0,0,0,0,nan,18460114,18560272,18660431,18760590,18860748,18960907,19061066,19161224,19261383,nan,
0,19366852,20368347,9,26773,10,2973,2976,2971,2972,2978,2967,2982,2978,2976,nan,19467010,19567169,19667328,19767487,19867645,19967804,20067963,20168121,20268280,nan,
1,20368347,21369873,9,0,10,0,0,0,0,0,0,0,0,0,nan,20468536,20568695,20668854,20769012,20869171,20969330,21069489,21169647,21269806,nan,
2,21369873,22371399,9,0,10,0,0,0,0,0,0,0,0,0,nan,21470062,21570221,21670380,21770538,21870697,21970856,22071014,22171173,22271332,nan,
3,22371399,23372925,9,43,10,0,0,0,0,0,0,0,5,38,nan,22471588,22571747,22671906,22772064,22872223,22972382,23072540,23172699,23272858,nan,
0,23378357,24379852,9,674,10,104,147,164,128,27,0,19,10,75,nan,23478516,23578674,23678833,23778992,23879150,23979309,24079468,24179626,24279785,nan,
1,24379852,25381378,9,2,10,0,0,0,0,0,0,0,2,0,nan,24480042,24580200,24680359,24780518,24880676,24980835,25080994,25181152,25281311,nan,
2,25381378,26382904,9,834,10,46,98,146,128,111,48,72,86,99,nan,25481567,25581726,25681885,25782043,25882202,25982361,26082520,26182678,26282837,nan,
3,26382904,27384430,9,1033,10,117,128,128,133,128,103,81,98,117,nan,26483093,26583252,26683411,26783569,26883728,26983887,27084045,27184204,27284363,nan,
0,27389923,28391449,9,15153,10,87,67,2252,2253,2258,2255,2256,1984,1741,nan,27490112,27590271,27690430,27790588,27890747,27990906,28091064,28191223,28291382,nan,
1,28391449,29392975,9,460,10,0,16,34,62,77,86,82,59,44,nan,28491638,28591797,28691956,28792114,28892273,28992432,29092590,29192749,29292908,nan,
2,29392975,30394501,9,1184,10,105,105,128,145,146,167,175,213,0,nan,29493164,29593323,29693481,29793640,29893799,29993958,30094116,30194275,30294434,nan,
3,30394501,31396027,9,0,10,0,0,0,0,0,0,0,0,0,nan,30494690,30594849,30695007,30795166,30895325,30995483,31095642,31195801,31295959,nan,
0,31401581,32403107,9,26746,10,2976,2968,2972,2970,2973,2970,2972,2973,2972,nan,31501770,31601929,31702087,31802246,31902405,32002563,32102722,32202881,32303040,nan,
1,32403107,33404633,9,0,10,0,0,0,0,0,0,0,0,0,nan,32503296,32603455,32703613,32803772,32903931,33004089,33104248,33204407,33304565,nan,
2,33404633,34406158,9,0,10,0,0,0,0,0,0,0,0,0,nan,33504822,33604980,33705139,33805298,33905457,34005615,34105774,34205933,34306091,nan,
3,34406158,35407684,9,0,10,0,0,0,0,0,0,0,0,0,nan,34506348,34606506,34706665,34806824,34906982,35007141,35107300,35207458,35307617,nan,
0,35413086,36414581,9,26753,10,2974,2975,2972,2972,2969,2969,2972,2975,2975,nan,35513245,35613403,35713562,35813721,35913879,36014038,36114197,36214355,36314514,nan,
1,36414581,37416107,9,0,10,0,0,0,0,0,0,0,0,0,nan,36514771,36614929,36715088,36815247,36915405,37015564,37115723,37215881,37316040,nan,
2,37416107,38417633,9,0,10,0,0,0,0,0,0,0,0,0,nan,37516296,37616455,37716614,37816772,37916931,38017090,38117249,38217407,38317566,nan,
3,38417633,39419159,9,0,10,0,0,0,0,0,0,0,0,0,nan,38517822,38617981,38718140,38818298,38918457,39018616,39118774,39218933,39319092,nan,
0,39424561,40426056,9,26795,10,2980,2975,2974,2977,2975,2971,2973,2973,2997,nan,39524719,39624878,39725037,39825195,39925354,40025513,40125671,40225830,40325989,nan,
1,40426056,41427582,9,0,10,0,0,0,0,0,0,0,0,0,nan,40526245,40626404,40726563,40826721,40926880,41027039,41127197,41227356,41327515,nan,
2,41427582,42429108,9,0,10,0,0,0,0,0,0,0,0,0,nan,41527771,41627930,41728088,41828247,41928406,42028564,42128723,42228882,42329041,nan,
3,42429108,43430634,9,0,10,0,0,0,0,0,0,0,0,0,nan,42529297,42629456,42729614,42829773,42929932,43030090,43130249,43230408,43330566,nan,
