7995,219,213,213,230,6345,6345,6345,6345
7995,228,216,211,225,6345,6345,6345,6345
7995,219,210,214,227,6345,6345,6345,6345
7995,223,217,213,221,6345,6345,6345,6345
7995,225,209,208,222,6345,6345,6345,6345
7995,220,215,214,225,6345,6345,6345,6345
7995,221,208,213,230,6345,6345,6345,6345
7995,217,212,215,225,6345,6345,6345,6345
7995,217,206,216,223,6345,6345,6345,6345
7995,220,214,218,223,6345,6345,6345,6345
8361,216,207,214,225,6345,6345,6345,6345
7995,225,216,212,226,6345,6345,6345,6345
7995,220,210,212,221,6345,6345,6345,6345
7995,225,214,210,227,6345,6345,6345,6345
7995,220,213,211,224,6345,6345,6345,6345
7995,221,217,217,226,6345,6345,6345,6345
7995,225,206,208,222,6345,6345,6345,6345
7995,215,209,210,226,6345,6345,6345,6345
7995,223,213,209,223,6345,6345,6345,6345
7995,217,214,216,228,6345,6345,6345,6345
7995,217,211,209,223,6345,6345,6345,6345
7995,225,210,2217995,1466,1281,1211,1465,6345,10542,14880,6345
7843,1466,1281,1240,1477,6345,10542,14880,6345
8117,1465,1277,1250,1474,6345,10542,14880,6345
8117,1466,1261,1248,1478,6345,10542,14880,6345
7751,1469,1321,1207,1474,6345,10542,14880,6345
8117,1463,1226,1238,1472,6345,10542,14880,6345
8117,1458,1267,1180,1477,6345,10542,14880,6345
7751,1459,1220,1221,1478,6345,10542,14880,6345
8087,1465,1220,1227,1472,6345,10542,14880,6345
8117,1457,1260,1227,1469,6345,10542,14880,6345
7751,1467,1220,1223,1479,6345,10542,14880,6345
8117,1464,1291,1222,1474,6345,10542,14880,6345
8117,1464,1252,1132,1471,6345,10542,14880,6345
7751,1466,1214,1217,1487,6345,10542,14880,6345
8117,1463,1206,1174,1473,6345,10542,14880,6345
8117,1466,1248,1218,1468,6345,10542,14880,6345
8117,1469,1233,1221,1478,6345,10542,14880,6345
7751,1469,1295,1177,1477,6345,10542,14880,6345
8117,1466,1214,1216,1467,6345,10542,14880,6345
8117,1464,1253,1167,1477,6345,10542,14880,6345
7751,1463,1218,1209,1476,6345,10542,14880,6345
8117,1466,1208,1225,1469,6345,10542,14880,6345
8117,1466,1255,1230,1482,6345,10542,14880,6345
7751,1461,1291,1216,1481,6345,10542,14880,6345
8117,1467,1289,1227,1471,6345,10542,14880,6345
8117,1466,1256,1152,1480,6345,10542,14880,6345
7751,1472,1217,1242,1478,6345,10542,14880,6345
8087,1467,1225,1202,1471,6345,10542,14880,6345
8117,1464,1273,1251,1474,6345,10542,14880,6345
7751,1466,1255,1253,1482,6345,10542,14880,6345
8117,1465,1316,1219,1476,6345,10542,14880,6345
8117,1469,1240,1258,1469,6345,10542,14880,6345
8117,1461,1279,1201,1479,6345,10542,14880,6345
7751,1463,1239,1245,1473,6345,10542,14880,6345
8117,1465,1273,1262,1470,6345,10542,14880,6345
8117,1464,1280,1259,1477,6345,10542,14880,6345
7751,1465,1320,1249,1472,6345,10542,14880,6345
8117,1461,1312,1255,1473,6345,10542,14880,6345
8117,1461,1279,1174,1480,6345,10542,14880,6345
7751,1461,1243,1260,1476,6345,10542,14880,6345
8117,1464,1241,1224,1469,6345,10542,14880,6345
8117,1469,1286,1260,1482,6345,10542,14880,6345
7751,1461,1248,1254,1474,6345,10542,14880,6345
8117,1463,1328,1219,1476,6345,10542,14880,6345
8117,1466,1256,1255,1468,6345,10542,14880,6345
7751,1463,1330,1258,1483,6345,10542,14880,6345
8087,1465,1249,1241,1475,6345,10542,14880,6345
8117,1466,1285,1246,1469,6345,10542,14880,6345
8117,1469,1279,1246,1477,6345,10542,14880,6345
7751,1462,1331,1238,1479,6345,10542,14880,6345
8117,1464,1279,1246,1469,6345,10542,14880,6345
8117,1465,1281,1161,1479,6345,10542,14880,6345
7751,1464,1243,1251,1477,6345,10542,14880,6345
8117,1464,1236,1170,1470,6345,10542,14880,6345
8117,1471,1283,1255,1480,6345,10542,14880,6345
7751,1465,1248,1251,1476,6345,10542,14880,6345
8117,1467,1332,1220,1470,6345,10542,14880,6345
8117,1463,1254,1251,1484,6345,10542,14880,6345
7751,1461,1329,1261,1478,6345,10542,14880,6345
8117,1467,1245,1215,1476,6345,10542,14880,6345
8117,1465,1256,1259,1466,6345,10542,14880,6345
7751,1460,1250,1210,1474,6345,10542,14880,6345
8117,1467,1335,1209,1470,6345,10542,14880,6345
8117,1460,1251,1243,1468,6345,10542,14880,6345
7751,1466,1290,1206,1475,6345,10542,14880,6345
8087,1461,1255,1244,1472,6345,10542,14880,6345
8117,1458,1292,1171,1470,6345,10542,14880,6345
8117,1466,1295,1246,1475,6345,10542,14880,6345
7751,1469,1258,1244,1474,6345,10542,14880,6345
8117,1467,1335,1241,1470,6345,10542,14880,6345
8117,1459,1262,1230,1480,6345,10542,14880,6345
7751,1462,1328,1235,1472,6345,10542,14880,6345
8117,1467,1248,1190,1471,6345,10542,14880,6345
8117,1458,1256,1221,1479,6345,10542,14880,6345
7751,1464,1251,1190,1476,6345,10542,14880,6345
8117,1463,1337,1183,1474,6345,10542,14880,6345
8117,1460,1251,1224,1471,6345,10542,14880,6345
7751,1466,1330,1179,1480,6345,10542,14880,6345
8117,1461,1241,1219,1472,6345,10542,14880,6345
8117,1471,1284,1177,1467,6345,10542,14880,6345
7751,1464,1285,1209,1483,6345,10542,14880,6345
8117,1462,1255,1222,1474,6345,10542,14880,6345
8117,1465,1289,1225,1472,6345,10542,14880,6345
7751,1466,1289,1200,1484,6345,10542,14880,6345
8117,1462,1322,1227,1475,6345,10542,14880,6345
8117,1466,1293,1147,1474,6345,10542,14880,6345
8117,1464,1295,1236,1477,6345,10542,14880,6345
7751,1467,1254,1200,1474,6345,10542,14880,6345
8117,1465,1295,1241,1472,6345,10542,14880,6345
8117,1463,1256,1248,1478,6345,10542,14880,6345
7751,1462,1341,1210,1475,6345,10542,14880,6345
8117,1462,1259,1237,1466,6345,10542,14880,6345
8117,1465,1302,1240,1480,6345,10542,14880,6345
7751,1457,1261,1206,1477,6345,10542,14880,6345
8117,1467,1271,1244,1470,6345,10542,14880,6345
8117,1469,1297,1249,1477,6345,10542,14880,6345
7751,1459,1348,1202,1474,6345,10542,14880,6345
8117,1464,1255,1246,1469,6345,10542,14880,6345
8117,1462,1299,1161,1468,6345,10542,14880,6345
7751,1466,1254,1245,1476,6345,10542,14880,6345
8117,1463,1254,1222,1474,6345,10542,14880,6345
8117,1458,1292,1240,1468,6345,10542,14880,6345
